width,family,trace_id,candidate,baseline,cache_capacity,speculation_budget,stable_cycle_prefix,stable_service_nand_prefix,final_cycle_delta,final_service_nand_delta,final_no_worse_both,strictly_better_at_least_one,eligible_for_frozen_decision,attribution
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,3,3,-2922,-3508692,true,true,false,GENERIC_MEMOIZATION
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,2,2,-2953,-3548094,true,true,false,GENERIC_CHECKPOINT
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,2,2,-2953,-3548094,true,true,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,2,2,-31,-39402,true,true,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,21,24794,false,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,152,181256,false,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,3,3,-2922,-3487754,true,true,false,GENERIC_MEMOIZATION
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,2,2,-2953,-3525503,true,true,false,GENERIC_CHECKPOINT
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,2,2,-2953,-3525503,true,true,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,2,2,-31,-37749,true,true,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,21,26998,false,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,152,190072,false,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,3,3,-2922,-3445080,true,true,false,GENERIC_MEMOIZATION
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,2,2,-2953,-3479460,true,true,false,GENERIC_CHECKPOINT
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,2,2,-2953,-3479460,true,true,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,2,2,-31,-34380,true,true,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,21,31490,false,false,false,GENERIC_OR_UNATTRIBUTED
16,STATIC_REUSE,unchanged-positive-and-negative-hits,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,135,187520,false,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,11,11,-2549,-3058890,true,true,false,GENERIC_MEMOIZATION
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,2,2,-3304,-3976830,true,true,false,GENERIC_CHECKPOINT
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,2,2,-3304,-3976830,true,true,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,2,2,-755,-917940,true,true,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,1,1591,false,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,76,90628,false,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,11,11,-2549,-3039605,true,true,false,GENERIC_MEMOIZATION
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,2,2,-3304,-3952035,true,true,false,GENERIC_CHECKPOINT
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,2,2,-3304,-3952035,true,true,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,2,2,-755,-912430,true,true,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,1,2142,false,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,76,95036,false,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,11,11,-2549,-3000300,true,true,false,GENERIC_MEMOIZATION
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,2,2,-3304,-3901500,true,true,false,GENERIC_CHECKPOINT
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,2,2,-3304,-3901500,true,true,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,2,2,-755,-901200,true,true,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,1,3265,false,false,false,GENERIC_OR_UNATTRIBUTED
16,THRESHOLD_STAIRCASE,ascending-descending-shuffled,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,58,81280,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,16,17472,false,false,false,GENERIC_MEMOIZATION
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,18,18564,false,false,false,GENERIC_CHECKPOINT
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,18,18564,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,2,1092,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,38,45314,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,152,181256,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,8,8,-162,-181368,true,true,false,GENERIC_MEMOIZATION
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,8,8,-160,-179174,true,true,false,GENERIC_CHECKPOINT
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,8,8,-160,-179174,true,true,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,2,2194,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,38,47518,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,152,190072,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,8,8,-162,-154416,true,true,false,GENERIC_MEMOIZATION
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,8,8,-160,-149976,true,true,false,GENERIC_CHECKPOINT
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,8,8,-160,-149976,true,true,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,2,4440,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,4,10970,false,false,false,GENERIC_OR_UNATTRIBUTED
16,RATIONAL_CANCEL,selected-primes-plus-full-gcd,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,152,208040,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,33,44166,false,false,false,GENERIC_MEMOIZATION
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,82,70920,false,false,false,GENERIC_CHECKPOINT
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,82,70920,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,49,26754,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,76,90628,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,304,362512,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,5,-1,-213,1019,false,true,false,GENERIC_MEMOIZATION
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,5,-1,-61,177741,false,true,false,GENERIC_CHECKPOINT
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,5,-1,-61,177741,false,true,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,152,176722,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,76,95036,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,304,380144,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,5,-1,-425,243492,false,true,false,GENERIC_MEMOIZATION
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,5,-1,-415,298884,false,true,false,GENERIC_CHECKPOINT
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,5,-1,-415,298884,false,true,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,10,55392,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,76,104020,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_PERSISTENT,four-slot-reuse,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,304,416080,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,104,126672,false,false,false,GENERIC_MEMOIZATION
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,256,209664,false,false,false,GENERIC_CHECKPOINT
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,256,209664,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,152,82992,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,2234,2668370,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,9566,11410790,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,-1,-1,104,254504,false,false,false,GENERIC_MEMOIZATION
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,256,421248,false,false,false,GENERIC_CHECKPOINT
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,256,421248,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,152,166744,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,2234,2803365,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,9368,11732268,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,-1,-1,104,515040,false,false,false,GENERIC_MEMOIZATION
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,-1,-1,256,852480,false,false,false,GENERIC_CHECKPOINT
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,-1,-1,256,852480,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,152,337440,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,2234,3078500,false,false,false,GENERIC_OR_UNATTRIBUTED
16,DIVISIBILITY_FILTER_STREAM,one-query-per-value,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,4,4,-1,-1,8936,12314000,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,1,0,-1,-1,176,192192,false,false,false,GENERIC_MEMOIZATION
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,1,0,-1,-1,192,200928,false,false,false,GENERIC_CHECKPOINT
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,1,0,-1,-1,192,200928,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,1,0,-1,-1,16,8736,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,1,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,1,1,-1,-1,306,359938,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,1,4,-1,-1,1104,1311532,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,2,0,-1,-1,176,386144,false,false,false,GENERIC_MEMOIZATION
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,2,0,-1,-1,192,403696,false,false,false,GENERIC_CHECKPOINT
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,2,0,-1,-1,192,403696,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,2,0,-1,-1,16,17552,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,2,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,2,1,-1,-1,62,103544,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_SPEC_B4_K,BIN_PRIME_FRONTIER_PROP_K,2,4,-1,-1,1104,1395284,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_CONTENT_ANSWER_LRU_K,BIN_DIRECT_BEST,4,0,-1,-1,176,781440,false,false,false,GENERIC_MEMOIZATION
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_FRONTIER_NOPROP_K,BIN_DIRECT_BEST,4,0,-1,-1,192,816960,false,false,false,GENERIC_CHECKPOINT
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_DIRECT_BEST,4,0,-1,-1,192,816960,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_CONTENT_ANSWER_LRU_K,4,0,-1,-1,16,35520,false,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_PROP_K,BIN_FRONTIER_NOPROP_K,4,0,0,0,0,0,true,false,false,GENERIC_OR_UNATTRIBUTED
16,SMOOTH_STRIP,smooth-near-smooth-rough,BIN_PRIME_FRONTIER_SPEC_B1_K,BIN_PRIME_FRONTIER_PROP_K,4,1,-1,-1,62,173170,false,false,false,GENERIC_OR_UNATTRIBUTED
